,timestamp,close,volume,ret,rw_mean,rw_std,zscore,ema_fast,ema_slow,mom,ret_sign,ret_sign_sum,ret_lag1,ret_lag2,ret_lag3,labels,weights,t1
1619,2025-10-28 14:46:15.939,25653.396880000015,0.05102,2.49755047947412e-05,8.148369156451976e-06,2.3591274851496365e-05,0.7132779377174969,114505.23243430156,114484.07403319699,21.158401104577933,1.0,8.0,8.732803432106722e-08,1.9125023202622905e-05,0.0,1.0,0.8276958835171977,1620.0
1620,2025-10-28 14:46:16.019,25661.92704000001,0.0507399999999999,9.055280572969697e-05,9.397144396189035e-06,2.3797373268526496e-05,3.410278128419117,114506.03220246332,114485.04308128888,20.989121174439788,1.0,9.0,2.49755047947412e-05,8.732803432106722e-08,1.9125023202622905e-05,1.0,0.8277525832996686,1628.0
1623,2025-10-28 14:46:16.433,25647.67360000001,0.05294,-5.5709221628246806e-05,1.1701726197747129e-05,2.8927654722737515e-05,-2.330328821428151,114511.13146276816,114488.90673577094,22.22472699721402,0.0,11.0,0.0,2.1130718730759993e-05,9.055280572969697e-05,1.0,0.8277626248424159,1627.0
1629,2025-10-28 14:46:16.942,25658.360640000014,0.0529000000000001,9.25478223423864e-06,1.2281613395101276e-05,3.9102403849859674e-05,-0.07740779266309636,114517.20163127848,114495.2625473776,21.939083900884725,1.0,5.0,4.234608671509663e-05,9.989148161004953e-05,0.0,1.0,0.8278800813859668,1630.0
1639,2025-10-28 14:46:17.383,25666.881999999998,0.05108,2.5311368011508364e-06,2.711236769708754e-05,4.729334847623448e-05,-0.5197608377287052,114542.59999965601,114512.35060915456,30.24939050145622,1.0,8.0,0.00011242384780026984,0.0,0.0,1.0,0.8282182049464931,1640.0
1640,2025-10-28 14:46:17.383,25669.032399999996,0.08279,3.37769710126362e-05,2.599014929740802e-05,4.7611939368608394e-05,0.16354767931342862,114545.51142826022,114514.34468754292,31.166740717293578,1.0,8.0,2.5311368011508364e-06,0.00011242384780026984,0.0,1.0,0.8282503208318425,1649.0
1649,2025-10-28 14:46:17.805,25675.351840000003,0.20978,7.487937486032461e-05,1.970627420459702e-05,3.860900657386316e-05,1.4290215143522433,114563.74505157213,114530.3628692794,33.38218229272752,1.0,8.0,4.224212102156643e-05,0.0,0.0,1.0,0.8283521709700853,1652.0
1663,2025-10-28 14:46:17.807,25674.911120000004,0.07212,4.9387473182831954e-05,1.1331887828006895e-05,5.6689248544985685e-05,0.6713016471107142,114599.2605417018,114560.1897009609,39.07084074091108,-1.0,0.0,-5.837468390215546e-05,-3.4988274350814525e-05,-6.5438056967558205e-06,-1.0,0.8287031696162819,1670.0
1666,2025-10-28 14:46:17.807,25670.98456000001,0.0845,-6.02065004442196e-06,1.3417338606785064e-05,5.736566112922469e-05,-0.3388436164583452,114601.05379932324,114564.56793728835,36.485862034896854,0.0,0.0,0.0,-7.67845760726863e-06,4.9387473182831954e-05,-1.0,0.8287132418403611,1667.0
1667,2025-10-28 14:46:17.807,25669.457840000003,0.27398,-1.7364106777483335e-05,1.3116306104563966e-05,5.745550245063118e-05,-0.5305046689598208,114601.45058034007,114565.90079180348,35.54978853659122,-1.0,0.0,-6.02065004442196e-06,0.0,-7.67845760726863e-06,1.0,0.8287162333483548,1669.0
1668,2025-10-28 14:46:17.807,25670.114640000014,0.12619,-5.409984317950299e-06,1.2248100765689797e-05,5.779432814488655e-05,-0.3055331737991515,114601.62004887911,114567.12470026893,34.495348610173096,-1.0,-1.0,-1.7364106777483335e-05,-6.02065004442196e-06,0.0,1.0,0.8287221063762216,1669.0
1670,2025-10-28 14:46:17.807,25663.879920000007,0.1061,-7.844477607410313e-05,8.215676043194055e-06,5.5963338844014e-05,-1.5485218242466114,114602.25677470604,114569.57083623651,32.68593846952717,1.0,-4.0,4.188298574992649e-05,-5.409984317950299e-06,-1.7364106777483335e-05,1.0,0.8287592535706463,1672.0
1672,2025-10-28 14:46:17.809,25695.70464000001,0.058,0.0002314791295430721,3.4120582150564e-06,5.928314382821007e-05,3.8470812644777572,114601.47314210632,114571.40140847603,30.07173363029142,-1.0,-6.0,-8.02806611916162e-06,-7.844477607410313e-05,4.188298574992649e-05,-1.0,0.8288404995199137,1699.0
1678,2025-10-28 14:46:17.813,25679.454160000023,0.16395,6.368260728226623e-06,5.6707087539554045e-06,7.28911309396338e-05,0.009569788452867054,114611.60108081897,114580.88241726454,30.718663554434897,1.0,-9.0,2.9660926756090754e-05,0.00013505557714559634,-0.00010722584884344073,-1.0,0.8288524746672272,1681.0
1681,2025-10-28 14:46:17.831,25673.1924,0.09327,-3.690158100148456e-05,8.514975253447224e-06,7.191344143400906e-05,-0.6315447380928584,114616.72330345941,114585.68546563532,31.037837824085727,0.0,-4.0,0.0,0.0,6.368260728226623e-06,-1.0,0.8288921216858949,1687.0
1684,2025-10-28 14:46:17.862,25675.04128000002,0.27455,-1.2300838197438699e-05,8.833774688794876e-06,6.975140229910968e-05,-0.30299910097992855,114619.40621514179,114589.62398732368,29.782227818112005,-1.0,-3.0,-8.723944691931159e-08,-6.10675914781131e-07,-3.690158100148456e-05,-1.0,0.8289268698038459,1687.0
1687,2025-10-28 14:46:17.945,25655.82912000001,0.14739,-0.0001764162534723397,8.803361458499469e-06,6.977813042928908e-05,-2.654407807912731,114620.99855627444,114593.04317318431,27.955383090127725,-1.0,-5.0,-2.006534060160028e-06,0.0,-1.2300838197438699e-05,-1.0,0.8290360999693422,1699.0
1695,2025-10-28 14:46:18.739,25669.342080000017,0.13487,-1.7276945687711614e-05,-8.48497927315776e-06,5.707080953707218e-05,-0.15405363819370138,114612.22420732914,114595.8639939969,16.360213332241983,-1.0,-5.0,-5.148123061900654e-06,0.0,-8.725609460399601e-08,-1.0,0.8290520353899415,1698.0
1698,2025-10-28 14:46:18.972,25668.39240000001,0.05125,-2.2600091684186248e-05,-1.222335931045566e-05,3.974754982831038e-05,-0.2610659530229512,114609.728003247,114596.5050661645,13.222937082507997,0.0,-7.0,0.0,0.0,-1.7276945687711614e-05,-1.0,0.8290962618637286,1699.0
1699,2025-10-28 14:46:18.978,25652.176400000026,0.05094,-0.00015507309170410775,-1.36717769310763e-05,3.956178152868533e-05,-3.5741897587419524,114608.80247912824,114596.61998202794,12.182497100293403,-1.0,-8.0,-2.2600091684186248e-05,0.0,0.0,-1.0,0.8291819842771974,1729.0
1700,2025-10-28 14:46:18.979,25661.34920000001,0.06041,-1.5709364195267295e-05,-2.142543151628169e-05,5.0441517853169336e-05,0.11332069431511807,114606.27271921125,114596.14850720736,10.124212003895082,-1.0,-10.0,-0.00015507309170410775,-2.2600091684186248e-05,0.0,-1.0,0.8292017102823296,1701.0
1701,2025-10-28 14:46:19.024,25660.596640000018,0.07449,-3.587064000288049e-05,-2.2210899726045053e-05,5.021211472977672e-05,-0.2720407186239024,114603.81246023875,114595.63347418416,8.178986054597772,-1.0,-11.0,-1.5709364195267295e-05,-0.00015507309170410775,-2.2600091684186248e-05,1.0,0.8292229561723251,1705.0
1705,2025-10-28 14:46:20.474,25676.532480000023,0.09524,9.975384024559217e-05,-2.1505051095268392e-05,5.041632857764373e-05,2.405151173558363,114594.74606789749,114593.223698118,1.5223697794863256,1.0,-10.0,8.727805785802143e-08,8.727806540753734e-08,-8.727806547548148e-08,-1.0,0.829228039460597,1708.0
1708,2025-10-28 14:46:20.513,25654.816479999994,0.05582,-0.00011188562194161773,-7.622400517675853e-06,4.3045890057765004e-05,-2.42214113481143,114592.93099014243,114592.70269721157,0.22829293085669633,-1.0,-6.0,-5.236162262411408e-07,0.0,9.975384024559217e-05,-1.0,0.829316436761932,1729.0
1728,2025-10-28 14:46:24.836,25659.766960000008,0.06224,-3.569909053668394e-05,-7.383535863056748e-06,2.5272123515934515e-05,-1.1204264019623247,114574.03200723103,114582.3158114857,-8.283804254679126,0.0,-3.0,0.0,0.0,0.0,-1.0,0.8293662404222335,1729.0
1729,2025-10-28 14:46:24.863,25655.52096000001,0.05012,-5.848292671179873e-05,-3.5742092928100577e-06,9.530531482437184e-06,-5.761348926328911,114573.33372082807,114581.8038176665,-8.470096838427708,-1.0,-2.0,-3.569909053668394e-05,0.0,0.0,-1.0,0.8294184329971163,1730.0
1731,2025-10-28 14:46:24.865,25653.740800000014,0.051,-3.369724907671756e-05,-1.0278177266264793e-05,2.1768572012571558e-05,-1.0758202963080126,114570.09014335358,114580.11356336926,-10.023420015684678,-1.0,-3.0,-7.5596432757296e-05,-5.848292671179873e-05,-3.569909053668394e-05,1.0,0.8295127351169429,1736.0
1736,2025-10-28 14:46:26.379,25667.989759999997,0.05835,7.821710400793719e-05,-9.741651605619904e-06,2.261840789286263e-05,3.8888128756178753,114561.28465608164,114575.13666817285,-13.85201209121442,1.0,-2.0,8.55536693014334e-06,0.0,0.0,-1.0,0.8295513786720851,1739.0
1739,2025-10-28 14:46:27.342,25649.278320000012,0.15114,-8.284776675231065e-05,-8.117911193728741e-06,3.121276624697763e-05,-2.3942080190886776,114559.78583695754,114573.27970426012,-13.493867302575381,-1.0,-1.0,-4.574229577007162e-05,0.0,7.821710400793719e-05,-1.0,0.8296583424641285,1742.0
1746,2025-10-28 14:46:29.731,25662.380480000007,0.06474,7.613750262012058e-05,-1.9869394785319702e-05,4.022419810881159e-05,2.3867945744492247,114544.55346565743,114564.33259356445,-19.779127907022485,0.0,-4.0,0.0,0.0,8.731697761093048e-08,1.0,0.8298616148497746,1747.0
1750,2025-10-28 14:46:32.558,25674.932480000003,0.05094,5.236485809538246e-05,7.707157363383313e-06,6.977859039641627e-05,0.6399914526229612,114548.9008792527,114563.3647677441,-14.463888491402031,1.0,0.0,0.00015423043777420666,6.651758118010027e-05,0.00016046350415115012,1.0,0.8302814856024404,1753.0
1753,2025-10-28 14:46:33.545,25683.072640000013,0.0687100000000001,0.00014250579046616143,1.5790082981589065e-05,6.673009503146011e-05,1.8989289329219867,114557.91807048855,114565.29692949857,-7.378859010015731,0.0,6.0,0.0,8.727247454691787e-08,5.236485809538246e-05,1.0,0.830388879465949,1772.0
1754,2025-10-28 14:46:33.546,25680.83408,0.0842499999999999,6.596641055601697e-05,2.2915372504897133e-05,7.232869229834226e-05,0.5952138412350845,114561.92587329916,114566.43473508877,-4.508861789610819,1.0,5.0,0.00014250579046616143,0.0,8.727247454691787e-08,1.0,0.8304489765381511,1772.0
1767,2025-10-28 14:46:35.851,25671.487200000003,0.25069,-5.060764070696232e-06,3.2076253727951446e-05,5.656122297895014e-05,-0.6565808742653316,114595.12434707217,114580.89270016227,14.231646909902338,-1.0,7.0,-5.235258559270002e-07,0.0,0.0,-1.0,0.8304549494122586,1768.0
1768,2025-10-28 14:46:35.916,25670.3324,0.0627,-1.3175557630626928e-05,2.3800040316859124e-05,4.82919982495983e-05,-0.765667166503586,114596.24679020816,114581.74572638645,14.501063821706339,-1.0,5.0,-5.060764070696232e-06,-5.235258559270002e-07,0.0,-1.0,0.8304642889682484,1769.0
1769,2025-10-28 14:46:35.974,25668.521360000013,0.06203,-2.4344698949448082e-05,1.9815383376322766e-05,4.7867735277500846e-05,-0.9225437884430255,114597.11852447405,114582.521276341,14.597248133053654,-1.0,3.0,-1.3175557630626928e-05,-5.060764070696232e-06,-5.235258559270002e-07,1.0,0.830478623607889,1771.0
1774,2025-10-28 14:46:40.247,25686.311200000026,0.05519,9.247441475083462e-05,9.161464289390045e-06,2.8356759463004757e-05,2.9380279101956353,114603.27464846036,114587.05239721193,16.22225124842953,1.0,-1.0,7.503016256303423e-06,7.101970956971807e-05,8.193195019506965e-05,1.0,0.8306396626191759,1804.0
1781,2025-10-28 14:46:43.806,25688.95416000001,0.17034,0.0001079088508855178,8.74647716597974e-06,3.262510622015417e-05,3.039449845056183,114616.08218325082,114595.76091419555,20.32126905527548,1.0,-3.0,8.723902841508558e-08,0.0,-2.9661226913621075e-06,-1.0,0.8306860072684866,1811.0
1784,2025-10-28 14:46:43.806,25674.466880000007,2.0002,-3.2887139757426754e-05,1.2567400438989376e-05,4.0304846435721656e-05,-1.1277685889675517,114621.69885270677,114599.76340123873,21.935451468045358,-1.0,-2.0,-7.676418043857161e-06,-2.3813967381467928e-05,0.0001079088508855178,-1.0,0.83072491191721,1788.0
1786,2025-10-28 14:46:43.806,25677.175040000016,0.28939,-2.70429592672197e-06,1.0918681689586789e-05,4.1498980791829996e-05,-0.3282725729977672,114623.67361865567,114601.88034929107,21.793269364599837,-1.0,-4.0,-8.723523062496316e-08,-3.2887139757426754e-05,-7.676418043857161e-06,-1.0,0.830732415201645,1788.0
1787,2025-10-28 14:46:43.806,25677.333360000004,0.05687,-2.093653482026707e-06,1.080964318604704e-05,4.15334781554956e-05,-0.31067218123247003,114624.49232164084,114602.87673128152,21.61559035931714,-1.0,-5.0,-2.70429592672197e-06,-8.723523062496316e-08,-3.2887139757426754e-05,-1.0,0.8307392453317488,1788.0
1788,2025-10-28 14:46:43.806,25673.085120000018,0.17725,-3.864614106324434e-05,1.0957998715480516e-05,4.147906979957022e-05,-1.1958836011420906,114625.21019577027,114603.83257615754,21.377619612729177,-1.0,-5.0,-2.093653482026707e-06,-2.70429592672197e-06,-8.723523062496316e-08,1.0,0.8307597145478897,1793.0
1793,2025-10-28 14:46:43.806,25688.962400000004,0.5401500000000001,0.00010799608049258516,3.2541215030826646e-06,3.542979782335782e-05,2.9563239357450466,114626.15111519932,114607.48162059259,18.66949460672913,0.0,-5.0,0.0,0.0,0.0,-1.0,0.8307796514155985,1823.0
1794,2025-10-28 14:46:43.806,25669.154400000014,0.06665,-0.00010799608049266626,8.278774714896751e-06,4.248716398769658e-05,-2.736705486305516,114627.468151847,114608.54714122889,18.921010618112632,1.0,-6.0,0.00010799608049258516,0.0,0.0,1.0,0.8307833429612527,1796.0
1796,2025-10-28 14:46:43.806,25689.239120000013,0.09016,0.00011645731623537105,-1.744750047278293e-06,4.514277825903917e-05,2.6184047879332484,114627.49206987928,114609.776027578,17.71604230128287,0.0,-8.0,0.0,-0.00010799608049266626,0.00010799608049258516,-1.0,0.830796916051845,1826.0
1812,2025-10-28 14:46:47.015,25686.609280000004,0.0500200000000001,8.487899100469592e-05,5.757742462551193e-07,4.779644381795266e-05,1.763796853956327,114634.04283756186,114621.05929490415,12.983542657719227,1.0,-2.0,8.723802366333595e-08,-8.723802361326986e-08,8.723802366333595e-08,-1.0,0.8308379911808033,1828.0
1813,2025-10-28 14:46:47.897,25685.870640000023,0.05926,4.448662436241541e-05,4.819723796489915e-06,5.1376822275455276e-05,0.7720777448441795,114634.48161493691,114621.63603933352,12.845575603394536,1.0,-1.0,8.487899100469592e-05,8.723802366333595e-08,-8.723802361326986e-08,-1.0,0.8308462860554932,1815.0
1815,2025-10-28 14:46:47.957,25669.335600000006,0.06919,-9.726253936596009e-05,7.04405501461474e-06,3.8577981821844366e-05,-2.7037856587856166,114636.1629546309,114623.06236305293,13.100591577967862,0.0,0.0,0.0,4.448662436241541e-05,8.487899100469592e-05,-1.0,0.8308909654107787,1828.0
1829,2025-10-28 14:46:55.092,25660.650880000016,0.0522799999999999,-0.0001006002731016177,-4.855031934673511e-06,4.2623615398111805e-05,-2.246295623832733,114632.80102001465,114626.48847872665,6.312541288003558,-1.0,1.0,-0.00010312004447315811,-1.893035883071078e-05,-4.265742126593566e-05,1.0,0.830989472233097,1831.0
1832,2025-10-28 14:46:56.367,25680.51400000001,0.06562,-9.159894996325832e-06,7.589650125386073e-07,6.899813584525453e-05,-0.14375546813508974,114628.23931716665,114625.3626911169,2.8766260497504845,1.0,0.0,0.00021296745006957346,0.0,-0.0001006002731016177,-1.0,0.8310222155409064,1834.0
1838,2025-10-28 14:46:57.925,25671.942320000002,0.15388,-3.4286472554765396e-05,-3.5593239428029646e-06,6.227234960134257e-05,-0.4934316464040481,114627.1492959569,114625.48601354858,1.6632824083208106,0.0,-4.0,0.0,0.0,-8.724143333052054e-08,-1.0,0.831102264645667,1839.0
1843,2025-10-28 14:46:58.379,25661.758960000036,0.07181,-9.01377480787833e-05,-1.1023364823144685e-05,6.51658818484497e-05,-1.2140460676641935,114620.48289479854,114623.19813658415,-2.7152417856123066,0.0,-8.0,0.0,0.0,-2.8095488014868413e-05,1.0,0.8312200644367964,1847.0
1848,2025-10-28 14:46:58.714,25686.801040000006,0.05067,0.00010391223465104912,-8.550006215234063e-06,7.127554500690091e-05,1.5778517241523726,114612.53793031264,114619.62748740801,-7.089557095372584,1.0,-10.0,0.00011160207406442227,0.0,0.0,-1.0,0.8313448888378631,1852.0
1849,2025-10-28 14:46:58.969,25680.61024000001,0.05459,2.1723359473743163e-05,1.8016077409762986e-06,7.184962669176612e-05,0.277270089888249,114613.43050837811,114619.70232388643,-6.271815508327563,1.0,-8.0,0.00010391223465104912,0.00011160207406442227,0.0,-1.0,0.8313473500670803,1850.0
1850,2025-10-28 14:46:59.033,25673.6308,0.06274,-2.913907215641635e-05,7.917789369744343e-06,6.776413649247949e-05,-0.546850631714785,114614.4752218659,114619.85634605409,-5.381124188192189,1.0,-6.0,2.1723359473743163e-05,0.00010391223465104912,0.00011160207406442227,-1.0,0.8313890187859244,1851.0
1851,2025-10-28 14:46:59.515,25663.619040000005,0.0638,-9.640926955113242e-05,6.460835761923524e-06,6.825480550586085e-05,-1.50714816148256,114615.10234359295,114619.89581011789,-4.793466524934047,-1.0,-4.0,-2.913907215641635e-05,2.1723359473743163e-05,0.00010391223465104912,1.0,0.8314003692439587,1855.0
1852,2025-10-28 14:46:59.630,25668.110400000005,0.0628,-2.094079853092253e-05,-9.00800021911177e-06,5.214717537910437e-05,-0.22882922619660315,114614.61735848886,114619.57168519599,-4.9543267071276205,-1.0,-5.0,-9.640926955113242e-05,-2.913907215641635e-05,2.1723359473743163e-05,1.0,0.8314083327460807,1853.0
1853,2025-10-28 14:47:00.143,25676.213440000007,0.41643,4.493492442116593e-05,-9.597045395841605e-06,5.221547422358561e-05,1.0443641688603167,114613.94999101374,114619.17949879612,-5.229507782380097,-1.0,-7.0,-2.094079853092253e-05,-9.640926955113242e-05,-2.913907215641635e-05,1.0,0.8314586309666007,1855.0
1855,2025-10-28 14:47:00.415,25685.766640000016,0.1199600000000001,0.00010661420769170026,-5.09515907982279e-06,5.287435488676799e-05,2.112732487034509,114613.73411962803,114618.76544888719,-5.031329259159975,0.0,-5.0,0.0,4.493492442116593e-05,-2.094079853092253e-05,1.0,0.8315534982599917,1862.0
1856,2025-10-28 14:47:00.715,25683.60624000001,0.12416,4.763246165378242e-05,2.399133764287477e-07,5.849106729471261e-05,0.8102527625880487,114614.80515585393,114618.96920466138,-4.1640488074481254,1.0,-4.0,0.00010661420769170026,0.0,4.493492442116593e-05,1.0,0.8316129809566235,1862.0
1858,2025-10-28 14:47:00.715,25677.454320000004,0.06609,-6.10658228140392e-07,2.6215364591178693e-06,5.944278435067248e-05,-0.05437487708790094,114617.64140876025,114619.70905708848,-2.067648328229552,0.0,-1.0,0.0,4.763246165378242e-05,0.00010661420769170026,-1.0,0.8316229555924304,1859.0
1859,2025-10-28 14:47:00.769,25672.690560000003,0.07249,-3.92573829229e-05,4.305327175449119e-06,5.881594419769e-05,-0.7406615689747034,114618.85365554498,114620.05859620032,-1.2049406553414883,-1.0,-1.0,-6.10658228140392e-07,0.0,4.763246165378242e-05,1.0,0.831623122074098,1861.0
1877,2025-10-28 14:47:03.490,25651.787760000007,0.0712800000000001,-0.00020163527057446472,-2.6171743874516334e-06,4.098805423422322e-05,-4.85551460042134,114630.86699871995,114626.5974242451,4.269574474848923,-1.0,-5.0,-4.841782120496108e-05,0.0,0.0,1.0,0.8319618823098255,1896.0
1879,2025-10-28 14:47:03.495,25667.093760000018,0.06,-2.015703728263542e-05,-1.266840500476785e-05,6.048228230020886e-05,-0.12381529578983644,114625.50881301114,114624.9677059385,0.5411070726404432,0.0,-8.0,0.0,-0.00020163527057446472,-4.841782120496108e-05,1.0,0.8319796345344463,1894.0
1894,2025-10-28 14:47:04.563,25679.762720000013,0.05003,8.359232707576724e-05,-1.3506143414244407e-05,4.57447601524341e-05,2.122614057301874,114604.93001945865,114614.76064007956,-9.83062062090903,0.0,-2.0,0.0,0.0,0.0,1.0,0.832057024087425,1896.0
1895,2025-10-28 14:47:04.715,25679.95472000001,0.05445,5.182722375298107e-05,-9.326527060456047e-06,5.0604447355495474e-05,1.2084659454904707,114605.28049379593,114614.55897974908,-9.278485953152995,1.0,-2.0,8.359232707576724e-05,0.0,0.0,1.0,0.8321066698635674,1896.0
